rule,layer,roi,subject,seed_idx,epoch,rho,pval
Predictive Coding,FC1,V2,sub-01,3,20,0.046338,0.0
Predictive Coding,FC1,V2,sub-02,3,20,0.041425,0.0
Predictive Coding,FC1,V2,sub-03,3,20,0.00617,0.001695
Predictive Coding,FC1,V3,sub-01,3,20,0.029336,0.0
Predictive Coding,FC1,V3,sub-02,3,20,0.031138,0.0
Predictive Coding,FC1,V3,sub-03,3,20,0.007722,8.5e-05
Predictive Coding,FC1,V4,sub-01,3,20,0.017905,0.0
Predictive Coding,FC1,V4,sub-02,3,20,0.021675,0.0
Predictive Coding,FC1,V4,sub-03,3,20,0.009432,2e-06
Predictive Coding,FC1,LOC,sub-01,3,20,0.006456,0.001021
Predictive Coding,FC1,LOC,sub-02,3,20,-0.003776,0.054696
Predictive Coding,FC1,LOC,sub-03,3,20,0.001137,0.563124
Predictive Coding,FC1,IT,sub-01,3,20,0.009659,1e-06
Predictive Coding,FC1,IT,sub-02,3,20,0.005966,0.002403
Predictive Coding,FC1,IT,sub-03,3,20,0.003076,0.117547
Predictive Coding,Conv1,V1,sub-01,3,30,0.03493,0.0
Predictive Coding,Conv1,V1,sub-02,3,30,0.053225,0.0
Predictive Coding,Conv1,V1,sub-03,3,30,0.011373,0.0
Predictive Coding,Conv1,V2,sub-01,3,30,0.019116,0.0
Predictive Coding,Conv1,V2,sub-02,3,30,0.025493,0.0
Predictive Coding,Conv1,V2,sub-03,3,30,0.000835,0.670988
Predictive Coding,Conv1,V3,sub-01,3,30,0.015139,0.0
Predictive Coding,Conv1,V3,sub-02,3,30,0.015344,0.0
Predictive Coding,Conv1,V3,sub-03,3,30,0.004313,0.028197
Predictive Coding,Conv1,V4,sub-01,3,30,0.006862,0.000481
Predictive Coding,Conv1,V4,sub-02,3,30,0.008191,3.1e-05
Predictive Coding,Conv1,V4,sub-03,3,30,0.004798,0.014643
Predictive Coding,Conv1,LOC,sub-01,3,30,0.006129,0.00182
Predictive Coding,Conv1,LOC,sub-02,3,30,0.000506,0.796833
Predictive Coding,Conv1,LOC,sub-03,3,30,0.000921,0.639495
Predictive Coding,Conv1,IT,sub-01,3,30,0.005967,0.002399
Predictive Coding,Conv1,IT,sub-02,3,30,0.003346,0.088728
Predictive Coding,Conv1,IT,sub-03,3,30,0.003083,0.11677
Predictive Coding,Conv2,V1,sub-01,3,30,0.044314,0.0
Predictive Coding,Conv2,V1,sub-02,3,30,0.059939,0.0
Predictive Coding,Conv2,V1,sub-03,3,30,0.013227,0.0
Predictive Coding,Conv2,V2,sub-01,3,30,0.024753,0.0
Predictive Coding,Conv2,V2,sub-02,3,30,0.028044,0.0
Predictive Coding,Conv2,V2,sub-03,3,30,0.000827,0.674088
Predictive Coding,Conv2,V3,sub-01,3,30,0.016878,0.0
Predictive Coding,Conv2,V3,sub-02,3,30,0.022379,0.0
Predictive Coding,Conv2,V3,sub-03,3,30,0.003652,0.063177
Predictive Coding,Conv2,V4,sub-01,3,30,0.008824,7e-06
Predictive Coding,Conv2,V4,sub-02,3,30,0.011298,0.0
Predictive Coding,Conv2,V4,sub-03,3,30,0.006304,0.00134
Predictive Coding,Conv2,LOC,sub-01,3,30,0.006662,0.0007
Predictive Coding,Conv2,LOC,sub-02,3,30,0.002792,0.155524
Predictive Coding,Conv2,LOC,sub-03,3,30,-0.000138,0.944045
Predictive Coding,Conv2,IT,sub-01,3,30,0.006736,0.00061
Predictive Coding,Conv2,IT,sub-02,3,30,0.006188,0.001644
Predictive Coding,Conv2,IT,sub-03,3,30,0.002214,0.260095
Predictive Coding,Conv3,V1,sub-01,3,30,0.061135,0.0
Predictive Coding,Conv3,V1,sub-02,3,30,0.067889,0.0
Predictive Coding,Conv3,V1,sub-03,3,30,0.016297,0.0
Predictive Coding,Conv3,V2,sub-01,3,30,0.032591,0.0
Predictive Coding,Conv3,V2,sub-02,3,30,0.033222,0.0
Predictive Coding,Conv3,V2,sub-03,3,30,0.002543,0.195774
Predictive Coding,Conv3,V3,sub-01,3,30,0.021334,0.0
Predictive Coding,Conv3,V3,sub-02,3,30,0.028651,0.0
Predictive Coding,Conv3,V3,sub-03,3,30,0.005372,0.006271
Predictive Coding,Conv3,V4,sub-01,3,30,0.012841,0.0
Predictive Coding,Conv3,V4,sub-02,3,30,0.01737,0.0
Predictive Coding,Conv3,V4,sub-03,3,30,0.006407,0.001115
Predictive Coding,Conv3,LOC,sub-01,3,30,0.008625,1.1e-05
Predictive Coding,Conv3,LOC,sub-02,3,30,0.000844,0.66766
Predictive Coding,Conv3,LOC,sub-03,3,30,0.000186,0.924684
Predictive Coding,Conv3,IT,sub-01,3,30,0.008478,1.6e-05
Predictive Coding,Conv3,IT,sub-02,3,30,0.006451,0.00103
Predictive Coding,Conv3,IT,sub-03,3,30,0.003288,0.094349
Predictive Coding,FC1,V1,sub-01,3,30,0.060319,0.0
Predictive Coding,FC1,V1,sub-02,3,30,0.058515,0.0
Predictive Coding,FC1,V1,sub-03,3,30,0.01528,0.0
Predictive Coding,FC1,V2,sub-01,3,30,0.046569,0.0
Predictive Coding,FC1,V2,sub-02,3,30,0.040744,0.0
Predictive Coding,FC1,V2,sub-03,3,30,0.006614,0.000766
Predictive Coding,FC1,V3,sub-01,3,30,0.029305,0.0
Predictive Coding,FC1,V3,sub-02,3,30,0.029729,0.0
Predictive Coding,FC1,V3,sub-03,3,30,0.007131,0.000286
Predictive Coding,FC1,V4,sub-01,3,30,0.017889,0.0
Predictive Coding,FC1,V4,sub-02,3,30,0.018444,0.0
Predictive Coding,FC1,V4,sub-03,3,30,0.008823,7e-06
Predictive Coding,FC1,LOC,sub-01,3,30,0.005816,0.003085
Predictive Coding,FC1,LOC,sub-02,3,30,-0.006395,0.001139
Predictive Coding,FC1,LOC,sub-03,3,30,0.000289,0.882995
Predictive Coding,FC1,IT,sub-01,3,30,0.009338,2e-06
Predictive Coding,FC1,IT,sub-02,3,30,0.003213,0.102069
Predictive Coding,FC1,IT,sub-03,3,30,0.002309,0.24016
Predictive Coding,Conv1,V1,sub-01,3,40,0.035163,0.0
Predictive Coding,Conv1,V1,sub-02,3,40,0.053577,0.0
Predictive Coding,Conv1,V1,sub-03,3,40,0.011498,0.0
Predictive Coding,Conv1,V2,sub-01,3,40,0.019192,0.0
Predictive Coding,Conv1,V2,sub-02,3,40,0.02575,0.0
Predictive Coding,Conv1,V2,sub-03,3,40,0.000862,0.661068
Predictive Coding,Conv1,V3,sub-01,3,40,0.015253,0.0
Predictive Coding,Conv1,V3,sub-02,3,40,0.015489,0.0
Predictive Coding,Conv1,V3,sub-03,3,40,0.004337,0.027344
Predictive Coding,Conv1,V4,sub-01,3,40,0.006927,0.000424
Predictive Coding,Conv1,V4,sub-02,3,40,0.008253,2.7e-05
Predictive Coding,Conv1,V4,sub-03,3,40,0.004821,0.014168
Predictive Coding,Conv1,LOC,sub-01,3,40,0.006116,0.00186
Predictive Coding,Conv1,LOC,sub-02,3,40,0.000769,0.695576
Predictive Coding,Conv1,LOC,sub-03,3,40,0.000853,0.66447
Predictive Coding,Conv1,IT,sub-01,3,40,0.005903,0.002673
Predictive Coding,Conv1,IT,sub-02,3,40,0.003521,0.07327
Predictive Coding,Conv1,IT,sub-03,3,40,0.003032,0.122919
Predictive Coding,Conv2,V1,sub-01,3,40,0.043741,0.0
Predictive Coding,Conv2,V1,sub-02,3,40,0.058862,0.0
Predictive Coding,Conv2,V1,sub-03,3,40,0.012881,0.0
Predictive Coding,Conv2,V2,sub-01,3,40,0.024587,0.0
Predictive Coding,Conv2,V2,sub-02,3,40,0.027263,0.0
Predictive Coding,Conv2,V2,sub-03,3,40,0.000709,0.718296
Predictive Coding,Conv2,V3,sub-01,3,40,0.016386,0.0
Predictive Coding,Conv2,V3,sub-02,3,40,0.02194,0.0
Predictive Coding,Conv2,V3,sub-03,3,40,0.003416,0.082222
Predictive Coding,Conv2,V4,sub-01,3,40,0.008492,1.6e-05
Predictive Coding,Conv2,V4,sub-02,3,40,0.011005,0.0
Predictive Coding,Conv2,V4,sub-03,3,40,0.00605,0.002083
Predictive Coding,Conv2,LOC,sub-01,3,40,0.006279,0.001401
Predictive Coding,Conv2,LOC,sub-02,3,40,0.002568,0.191461
Predictive Coding,Conv2,LOC,sub-03,3,40,-0.000121,0.951102
Predictive Coding,Conv2,IT,sub-01,3,40,0.006525,0.000901
Predictive Coding,Conv2,IT,sub-02,3,40,0.005831,0.003009
Predictive Coding,Conv2,IT,sub-03,3,40,0.002039,0.29968
Predictive Coding,Conv3,V1,sub-01,3,40,0.055206,0.0
Predictive Coding,Conv3,V1,sub-02,3,40,0.061403,0.0
Predictive Coding,Conv3,V1,sub-03,3,40,0.014665,0.0
Predictive Coding,Conv3,V2,sub-01,3,40,0.030019,0.0
Predictive Coding,Conv3,V2,sub-02,3,40,0.03079,0.0
Predictive Coding,Conv3,V2,sub-03,3,40,0.002178,0.267901
Predictive Coding,Conv3,V3,sub-01,3,40,0.019991,0.0
Predictive Coding,Conv3,V3,sub-02,3,40,0.026629,0.0
Predictive Coding,Conv3,V3,sub-03,3,40,0.004993,0.011078
Predictive Coding,Conv3,V4,sub-01,3,40,0.011343,0.0
Predictive Coding,Conv3,V4,sub-02,3,40,0.015052,0.0
Predictive Coding,Conv3,V4,sub-03,3,40,0.005638,0.004126
Predictive Coding,Conv3,LOC,sub-01,3,40,0.008438,1.8e-05
Predictive Coding,Conv3,LOC,sub-02,3,40,0.00078,0.691675
Predictive Coding,Conv3,LOC,sub-03,3,40,0.000176,0.928741
Predictive Coding,Conv3,IT,sub-01,3,40,0.008542,1.4e-05
Predictive Coding,Conv3,IT,sub-02,3,40,0.006133,0.001808
Predictive Coding,Conv3,IT,sub-03,3,40,0.002756,0.160918
Predictive Coding,FC1,V1,sub-01,3,40,0.057773,0.0
Predictive Coding,FC1,V1,sub-02,3,40,0.066435,0.0
Predictive Coding,FC1,V1,sub-03,3,40,0.015576,0.0
Predictive Coding,FC1,V2,sub-01,3,40,0.045856,0.0
Predictive Coding,FC1,V2,sub-02,3,40,0.048086,0.0
Predictive Coding,FC1,V2,sub-03,3,40,0.006083,0.001969
Predictive Coding,FC1,V3,sub-01,3,40,0.029013,0.0
Predictive Coding,FC1,V3,sub-02,3,40,0.036244,0.0
Predictive Coding,FC1,V3,sub-03,3,40,0.006228,0.001532
Predictive Coding,FC1,V4,sub-01,3,40,0.016411,0.0
Predictive Coding,FC1,V4,sub-02,3,40,0.02051,0.0
Predictive Coding,FC1,V4,sub-03,3,40,0.007638,0.000102
Predictive Coding,FC1,LOC,sub-01,3,40,0.003993,0.04219
Predictive Coding,FC1,LOC,sub-02,3,40,-0.007077,0.000318
Predictive Coding,FC1,LOC,sub-03,3,40,0.000243,0.901503
Predictive Coding,FC1,IT,sub-01,3,40,0.008023,4.5e-05
Predictive Coding,FC1,IT,sub-02,3,40,0.003036,0.122499
Predictive Coding,FC1,IT,sub-03,3,40,0.002442,0.214093
STDP,Conv1,V1,sub-01,3,0,0.049486,0.0
STDP,Conv1,V1,sub-02,3,0,0.074239,0.0
STDP,Conv1,V1,sub-03,3,0,0.012953,0.0
STDP,Conv1,V2,sub-01,3,0,0.027036,0.0
STDP,Conv1,V2,sub-02,3,0,0.041355,0.0
STDP,Conv1,V2,sub-03,3,0,0.000849,0.665907
STDP,Conv1,V3,sub-01,3,0,0.021571,0.0
STDP,Conv1,V3,sub-02,3,0,0.028823,0.0
STDP,Conv1,V3,sub-03,3,0,0.003669,0.061964
STDP,Conv1,V4,sub-01,3,0,0.011916,0.0
STDP,Conv1,V4,sub-02,3,0,0.013628,0.0
STDP,Conv1,V4,sub-03,3,0,0.004358,0.026617
STDP,Conv1,LOC,sub-01,3,0,0.007505,0.000134
STDP,Conv1,LOC,sub-02,3,0,0.001799,0.360081
STDP,Conv1,LOC,sub-03,3,0,-0.002227,0.257121
STDP,Conv1,IT,sub-01,3,0,0.007585,0.000114
STDP,Conv1,IT,sub-02,3,0,0.006954,0.000403
STDP,Conv1,IT,sub-03,3,0,0.000877,0.655341
STDP,Conv2,V1,sub-01,3,0,0.04521,0.0
STDP,Conv2,V1,sub-02,3,0,0.061933,0.0
STDP,Conv2,V1,sub-03,3,0,0.011288,0.0
STDP,Conv2,V2,sub-01,3,0,0.025887,0.0
STDP,Conv2,V2,sub-02,3,0,0.035955,0.0
STDP,Conv2,V2,sub-03,3,0,0.000873,0.657109
STDP,Conv2,V3,sub-01,3,0,0.021039,0.0
STDP,Conv2,V3,sub-02,3,0,0.028367,0.0
STDP,Conv2,V3,sub-03,3,0,0.004248,0.030697
STDP,Conv2,V4,sub-01,3,0,0.011799,0.0
STDP,Conv2,V4,sub-02,3,0,0.014215,0.0
STDP,Conv2,V4,sub-03,3,0,0.005587,0.004479
STDP,Conv2,LOC,sub-01,3,0,0.009318,2e-06
STDP,Conv2,LOC,sub-02,3,0,0.002925,0.136727
STDP,Conv2,LOC,sub-03,3,0,-0.000238,0.90376
STDP,Conv2,IT,sub-01,3,0,0.010094,0.0
STDP,Conv2,IT,sub-02,3,0,0.010256,0.0
STDP,Conv2,IT,sub-03,3,0,0.002383,0.225367
STDP,Conv3,V1,sub-01,3,0,0.031884,0.0
STDP,Conv3,V1,sub-02,3,0,0.035023,0.0
STDP,Conv3,V1,sub-03,3,0,0.009299,2e-06
STDP,Conv3,V2,sub-01,3,0,0.017937,0.0
STDP,Conv3,V2,sub-02,3,0,0.016917,0.0
STDP,Conv3,V2,sub-03,3,0,0.000167,0.93232
STDP,Conv3,V3,sub-01,3,0,0.013947,0.0
STDP,Conv3,V3,sub-02,3,0,0.014946,0.0
STDP,Conv3,V3,sub-03,3,0,0.003375,0.085963
STDP,Conv3,V4,sub-01,3,0,0.008411,1.9e-05
STDP,Conv3,V4,sub-02,3,0,0.007444,0.000152
STDP,Conv3,V4,sub-03,3,0,0.00665,0.000716
STDP,Conv3,LOC,sub-01,3,0,0.010419,0.0
STDP,Conv3,LOC,sub-02,3,0,0.004511,0.021729
STDP,Conv3,LOC,sub-03,3,0,5.7e-05,0.976843
STDP,Conv3,IT,sub-01,3,0,0.010748,0.0
STDP,Conv3,IT,sub-02,3,0,0.009779,1e-06
STDP,Conv3,IT,sub-03,3,0,0.002759,0.160369
STDP,FC1,V1,sub-01,3,0,0.12472,0.0
STDP,FC1,V1,sub-02,3,0,0.15986,0.0
STDP,FC1,V1,sub-03,3,0,0.024056,0.0
STDP,FC1,V2,sub-01,3,0,0.078077,0.0
STDP,FC1,V2,sub-02,3,0,0.113102,0.0
STDP,FC1,V2,sub-03,3,0,0.008895,6e-06
STDP,FC1,V3,sub-01,3,0,0.052414,0.0
STDP,FC1,V3,sub-02,3,0,0.10234,0.0
STDP,FC1,V3,sub-03,3,0,0.009688,1e-06
STDP,FC1,V4,sub-01,3,0,0.034869,0.0
STDP,FC1,V4,sub-02,3,0,0.040865,0.0
STDP,FC1,V4,sub-03,3,0,0.001627,0.407739
STDP,FC1,LOC,sub-01,3,0,0.005081,0.009735
STDP,FC1,LOC,sub-02,3,0,-0.010649,0.0
STDP,FC1,LOC,sub-03,3,0,0.001365,0.487317
STDP,FC1,IT,sub-01,3,0,0.005141,0.008912
STDP,FC1,IT,sub-02,3,0,0.010236,0.0
STDP,FC1,IT,sub-03,3,0,0.002931,0.135915
STDP,Conv1,V1,sub-01,3,1,0.049407,0.0
STDP,Conv1,V1,sub-02,3,1,0.073584,0.0
STDP,Conv1,V1,sub-03,3,1,0.012882,0.0
STDP,Conv1,V2,sub-01,3,1,0.026859,0.0
STDP,Conv1,V2,sub-02,3,1,0.040603,0.0
STDP,Conv1,V2,sub-03,3,1,0.000767,0.696368
STDP,Conv1,V3,sub-01,3,1,0.021294,0.0
STDP,Conv1,V3,sub-02,3,1,0.027807,0.0
STDP,Conv1,V3,sub-03,3,1,0.003655,0.062921
STDP,Conv1,V4,sub-01,3,1,0.011813,0.0
STDP,Conv1,V4,sub-02,3,1,0.013214,0.0
STDP,Conv1,V4,sub-03,3,1,0.004395,0.025339
STDP,Conv1,LOC,sub-01,3,1,0.007569,0.000118
STDP,Conv1,LOC,sub-02,3,1,0.001693,0.389138
STDP,Conv1,LOC,sub-03,3,1,-0.00218,0.267308
STDP,Conv1,IT,sub-01,3,1,0.007629,0.000104
STDP,Conv1,IT,sub-02,3,1,0.006612,0.000769
STDP,Conv1,IT,sub-03,3,1,0.00085,0.665481
STDP,Conv2,V1,sub-01,3,1,0.045525,0.0
STDP,Conv2,V1,sub-02,3,1,0.062876,0.0
STDP,Conv2,V1,sub-03,3,1,0.011449,0.0
STDP,Conv2,V2,sub-01,3,1,0.025965,0.0
STDP,Conv2,V2,sub-02,3,1,0.035986,0.0
STDP,Conv2,V2,sub-03,3,1,0.000764,0.697332
STDP,Conv2,V3,sub-01,3,1,0.021196,0.0
STDP,Conv2,V3,sub-02,3,1,0.02824,0.0
STDP,Conv2,V3,sub-03,3,1,0.004131,0.035575
STDP,Conv2,V4,sub-01,3,1,0.011838,0.0
STDP,Conv2,V4,sub-02,3,1,0.01428,0.0
STDP,Conv2,V4,sub-03,3,1,0.005588,0.004471
STDP,Conv2,LOC,sub-01,3,1,0.009213,3e-06
STDP,Conv2,LOC,sub-02,3,1,0.002897,0.140472
STDP,Conv2,LOC,sub-03,3,1,-0.000236,0.904291
STDP,Conv2,IT,sub-01,3,1,0.010002,0.0
STDP,Conv2,IT,sub-02,3,1,0.010117,0.0
STDP,Conv2,IT,sub-03,3,1,0.002273,0.247526
STDP,Conv3,V1,sub-01,3,1,0.031565,0.0
STDP,Conv3,V1,sub-02,3,1,0.034541,0.0
STDP,Conv3,V1,sub-03,3,1,0.009296,2e-06
STDP,Conv3,V2,sub-01,3,1,0.017808,0.0
STDP,Conv3,V2,sub-02,3,1,0.016655,0.0
STDP,Conv3,V2,sub-03,3,1,0.000153,0.937833
STDP,Conv3,V3,sub-01,3,1,0.014024,0.0
STDP,Conv3,V3,sub-02,3,1,0.01456,0.0
STDP,Conv3,V3,sub-03,3,1,0.00337,0.08643
STDP,Conv3,V4,sub-01,3,1,0.008359,2.1e-05
STDP,Conv3,V4,sub-02,3,1,0.007272,0.000216
STDP,Conv3,V4,sub-03,3,1,0.006721,0.000628
STDP,Conv3,LOC,sub-01,3,1,0.010352,0.0
STDP,Conv3,LOC,sub-02,3,1,0.004644,0.018151
STDP,Conv3,LOC,sub-03,3,1,-5e-06,0.998087
STDP,Conv3,IT,sub-01,3,1,0.010718,0.0
STDP,Conv3,IT,sub-02,3,1,0.009764,1e-06
STDP,Conv3,IT,sub-03,3,1,0.002615,0.183324
STDP,FC1,V1,sub-01,3,1,0.095638,0.0
STDP,FC1,V1,sub-02,3,1,0.110006,0.0
STDP,FC1,V1,sub-03,3,1,0.01734,0.0
STDP,FC1,V2,sub-01,3,1,0.064225,0.0
STDP,FC1,V2,sub-02,3,1,0.071303,0.0
STDP,FC1,V2,sub-03,3,1,0.006172,0.00169
STDP,FC1,V3,sub-01,3,1,0.036206,0.0
STDP,FC1,V3,sub-02,3,1,0.058062,0.0
STDP,FC1,V3,sub-03,3,1,0.006375,0.001181
STDP,FC1,V4,sub-01,3,1,0.025291,0.0
STDP,FC1,V4,sub-02,3,1,0.025375,0.0
STDP,FC1,V4,sub-03,3,1,0.003476,0.076993
STDP,FC1,LOC,sub-01,3,1,0.004387,0.025614
STDP,FC1,LOC,sub-02,3,1,-0.007857,6.4e-05
STDP,FC1,LOC,sub-03,3,1,0.000153,0.937871
STDP,FC1,IT,sub-01,3,1,0.004843,0.013733
STDP,FC1,IT,sub-02,3,1,0.007398,0.000167
STDP,FC1,IT,sub-03,3,1,0.000966,0.62327
STDP,Conv1,V1,sub-01,3,2,0.049293,0.0
STDP,Conv1,V1,sub-02,3,2,0.073,0.0
STDP,Conv1,V1,sub-03,3,2,0.012753,0.0
STDP,Conv1,V2,sub-01,3,2,0.026716,0.0
STDP,Conv1,V2,sub-02,3,2,0.04012,0.0
STDP,Conv1,V2,sub-03,3,2,0.000761,0.698779
STDP,Conv1,V3,sub-01,3,2,0.021136,0.0
STDP,Conv1,V3,sub-02,3,2,0.027412,0.0
STDP,Conv1,V3,sub-03,3,2,0.003628,0.064948
STDP,Conv1,V4,sub-01,3,2,0.011702,0.0
STDP,Conv1,V4,sub-02,3,2,0.013105,0.0
STDP,Conv1,V4,sub-03,3,2,0.004389,0.025556
STDP,Conv1,LOC,sub-01,3,2,0.007581,0.000115
STDP,Conv1,LOC,sub-02,3,2,0.001642,0.403434
STDP,Conv1,LOC,sub-03,3,2,-0.002068,0.292762
STDP,Conv1,IT,sub-01,3,2,0.007653,9.9e-05
STDP,Conv1,IT,sub-02,3,2,0.00644,0.001052
STDP,Conv1,IT,sub-03,3,2,0.000865,0.659764
STDP,Conv2,V1,sub-01,3,2,0.04551,0.0
STDP,Conv2,V1,sub-02,3,2,0.063511,0.0
STDP,Conv2,V1,sub-03,3,2,0.011546,0.0
STDP,Conv2,V2,sub-01,3,2,0.026096,0.0
STDP,Conv2,V2,sub-02,3,2,0.036306,0.0
STDP,Conv2,V2,sub-03,3,2,0.000746,0.704254
STDP,Conv2,V3,sub-01,3,2,0.02142,0.0
STDP,Conv2,V3,sub-02,3,2,0.028534,0.0
STDP,Conv2,V3,sub-03,3,2,0.004065,0.038636
STDP,Conv2,V4,sub-01,3,2,0.011794,0.0
STDP,Conv2,V4,sub-02,3,2,0.014299,0.0
STDP,Conv2,V4,sub-03,3,2,0.0056,0.004387
STDP,Conv2,LOC,sub-01,3,2,0.009189,3e-06
STDP,Conv2,LOC,sub-02,3,2,0.002581,0.189064
STDP,Conv2,LOC,sub-03,3,2,-0.000134,0.945777
STDP,Conv2,IT,sub-01,3,2,0.009966,0.0
STDP,Conv2,IT,sub-02,3,2,0.009936,0.0
STDP,Conv2,IT,sub-03,3,2,0.00227,0.248123
STDP,Conv3,V1,sub-01,3,2,0.031071,0.0
STDP,Conv3,V1,sub-02,3,2,0.034121,0.0
STDP,Conv3,V1,sub-03,3,2,0.009377,2e-06
STDP,Conv3,V2,sub-01,3,2,0.017605,0.0
STDP,Conv3,V2,sub-02,3,2,0.016496,0.0
STDP,Conv3,V2,sub-03,3,2,0.000193,0.921791
STDP,Conv3,V3,sub-01,3,2,0.014012,0.0
STDP,Conv3,V3,sub-02,3,2,0.014325,0.0
STDP,Conv3,V3,sub-03,3,2,0.003441,0.079967
STDP,Conv3,V4,sub-01,3,2,0.008163,3.3e-05
STDP,Conv3,V4,sub-02,3,2,0.007164,0.000268
STDP,Conv3,V4,sub-03,3,2,0.006827,0.000514
STDP,Conv3,LOC,sub-01,3,2,0.010314,0.0
STDP,Conv3,LOC,sub-02,3,2,0.004771,0.015218
STDP,Conv3,LOC,sub-03,3,2,1.3e-05,0.994919
STDP,Conv3,IT,sub-01,3,2,0.01074,0.0
STDP,Conv3,IT,sub-02,3,2,0.009739,1e-06
STDP,Conv3,IT,sub-03,3,2,0.002524,0.199111
STDP,FC1,V1,sub-01,3,2,0.101239,0.0
STDP,FC1,V1,sub-02,3,2,0.115559,0.0
STDP,FC1,V1,sub-03,3,2,0.018444,0.0
STDP,FC1,V2,sub-01,3,2,0.065179,0.0
STDP,FC1,V2,sub-02,3,2,0.072564,0.0
STDP,FC1,V2,sub-03,3,2,0.006744,0.000601
STDP,FC1,V3,sub-01,3,2,0.039664,0.0
STDP,FC1,V3,sub-02,3,2,0.060338,0.0
STDP,FC1,V3,sub-03,3,2,0.007091,0.000309
STDP,FC1,V4,sub-01,3,2,0.027881,0.0
STDP,FC1,V4,sub-02,3,2,0.026521,0.0
STDP,FC1,V4,sub-03,3,2,0.00512,0.009187
STDP,FC1,LOC,sub-01,3,2,0.003836,0.050963
STDP,FC1,LOC,sub-02,3,2,-0.008902,6e-06
STDP,FC1,LOC,sub-03,3,2,0.001233,0.53033
STDP,FC1,IT,sub-01,3,2,0.005156,0.008711
STDP,FC1,IT,sub-02,3,2,0.006481,0.000976
STDP,FC1,IT,sub-03,3,2,0.002107,0.283628
STDP,Conv1,V1,sub-01,3,5,0.050028,0.0
STDP,Conv1,V1,sub-02,3,5,0.073467,0.0
STDP,Conv1,V1,sub-03,3,5,0.012789,0.0
STDP,Conv1,V2,sub-01,3,5,0.027054,0.0
STDP,Conv1,V2,sub-02,3,5,0.040537,0.0
STDP,Conv1,V2,sub-03,3,5,0.000865,0.660006
STDP,Conv1,V3,sub-01,3,5,0.021408,0.0
STDP,Conv1,V3,sub-02,3,5,0.027643,0.0
STDP,Conv1,V3,sub-03,3,5,0.003743,0.056876
STDP,Conv1,V4,sub-01,3,5,0.011861,0.0
STDP,Conv1,V4,sub-02,3,5,0.013167,0.0
STDP,Conv1,V4,sub-03,3,5,0.004431,0.024185
STDP,Conv1,LOC,sub-01,3,5,0.007641,0.000101
STDP,Conv1,LOC,sub-02,3,5,0.001274,0.516904
STDP,Conv1,LOC,sub-03,3,5,-0.001836,0.350207
STDP,Conv1,IT,sub-01,3,5,0.007666,9.6e-05
STDP,Conv1,IT,sub-02,3,5,0.006116,0.001861
STDP,Conv1,IT,sub-03,3,5,0.001001,0.610574
STDP,Conv2,V1,sub-01,3,5,0.047278,0.0
STDP,Conv2,V1,sub-02,3,5,0.066816,0.0
STDP,Conv2,V1,sub-03,3,5,0.012075,0.0
STDP,Conv2,V2,sub-01,3,5,0.027589,0.0
STDP,Conv2,V2,sub-02,3,5,0.038777,0.0
STDP,Conv2,V2,sub-03,3,5,0.000831,0.672509
STDP,Conv2,V3,sub-01,3,5,0.022571,0.0
STDP,Conv2,V3,sub-02,3,5,0.030473,0.0
STDP,Conv2,V3,sub-03,3,5,0.004163,0.034158
STDP,Conv2,V4,sub-01,3,5,0.01222,0.0
STDP,Conv2,V4,sub-02,3,5,0.014616,0.0
STDP,Conv2,V4,sub-03,3,5,0.005704,0.00371
STDP,Conv2,LOC,sub-01,3,5,0.009203,3e-06
STDP,Conv2,LOC,sub-02,3,5,0.001619,0.410176
STDP,Conv2,LOC,sub-03,3,5,-9e-05,0.963283
STDP,Conv2,IT,sub-01,3,5,0.00993,0.0
STDP,Conv2,IT,sub-02,3,5,0.009486,1e-06
STDP,Conv2,IT,sub-03,3,5,0.00225,0.252384
STDP,Conv3,V1,sub-01,3,5,0.03084,0.0
STDP,Conv3,V1,sub-02,3,5,0.033579,0.0
STDP,Conv3,V1,sub-03,3,5,0.009657,1e-06
STDP,Conv3,V2,sub-01,3,5,0.017526,0.0
STDP,Conv3,V2,sub-02,3,5,0.016303,0.0
STDP,Conv3,V2,sub-03,3,5,0.000323,0.869281
STDP,Conv3,V3,sub-01,3,5,0.014135,0.0
STDP,Conv3,V3,sub-02,3,5,0.014151,0.0
STDP,Conv3,V3,sub-03,3,5,0.003709,0.059185
STDP,Conv3,V4,sub-01,3,5,0.007937,5.4e-05
STDP,Conv3,V4,sub-02,3,5,0.007114,0.000295
STDP,Conv3,V4,sub-03,3,5,0.007173,0.000263
STDP,Conv3,LOC,sub-01,3,5,0.010316,0.0
STDP,Conv3,LOC,sub-02,3,5,0.004756,0.015541
STDP,Conv3,LOC,sub-03,3,5,2.9e-05,0.988029
STDP,Conv3,IT,sub-01,3,5,0.010847,0.0
STDP,Conv3,IT,sub-02,3,5,0.009482,1e-06
STDP,Conv3,IT,sub-03,3,5,0.002514,0.200881
STDP,FC1,V1,sub-01,3,5,0.080479,0.0
STDP,FC1,V1,sub-02,3,5,0.082286,0.0
STDP,FC1,V1,sub-03,3,5,0.015672,0.0
STDP,FC1,V2,sub-01,3,5,0.056426,0.0
STDP,FC1,V2,sub-02,3,5,0.055248,0.0
STDP,FC1,V2,sub-03,3,5,0.00697,0.000391
STDP,FC1,V3,sub-01,3,5,0.035278,0.0
